Dataset Name,Algorithm Name,Cross Validation [1-10),Hyper-Parameter Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time (seconds),Inference Time (seconds)
breast-cancer-wisc.csv,baseline,1,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.9285714285714286,0.6923076923076923,0.1739130434782609,0.9246068455134137,0.9728260869565216,0.07537555805815874,1.9870007038116453,0.19500207901000974
breast-cancer-wisc.csv,baseline,2,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.9714285714285714,0.6369047619047621,0.2018633540372671,0.9615384615384616,0.9936594202898552,0.0418060200668896,0.3909990787506104,0.041006803512573235
breast-cancer-wisc.csv,baseline,3,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.9714285714285714,0.5654761904761905,0.18322981366459626,0.9682971014492754,0.9882246376811594,0.019295775572358728,2.365035057067871,0.22895193099975586
breast-cancer-wisc.csv,baseline,4,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",1.0,0.6083333333333334,0.2478260869565217,1.0,1.0,0.0,1.694007158279419,0.1920030117034912
breast-cancer-wisc.csv,baseline,5,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.9714285714285714,0.6401515151515151,0.12845849802371542,0.9615384615384616,0.9972826086956522,0.0418060200668896,2.3472330570220947,0.23500514030456546
breast-cancer-wisc.csv,baseline,6,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.9571428571428572,0.7083333333333333,0.2010869565217391,0.9488888888888888,0.9909420289855072,0.001719001610305966,3.576277494430542,0.3420350551605225
breast-cancer-wisc.csv,baseline,7,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.9714285714285714,0.7992424242424243,0.18972332015810275,0.9615384615384616,0.9972826086956522,0.0418060200668896,1.6942439079284668,0.20199966430664065
breast-cancer-wisc.csv,baseline,8,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': True}",0.9571428571428572,0.7527777777777779,0.2826086956521739,0.9444444444444444,0.9809782608695652,0.06159420289855067,3.59200119972229,0.34599971771240234
breast-cancer-wisc.csv,baseline,9,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': True}",1.0,0.72,0.292063492063492,1.0,1.0,0.0,1.186997652053833,0.1159992218017578
breast-cancer-wisc.csv,baseline,10,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.9855072463768116,0.8298611111111112,0.2425925925925926,0.9891304347826086,0.998148148148148,0.04121376811594199,1.9780452251434328,0.189997673034668
breast-cancer-wisc.csv,pseudo,1,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.9214285714285715,0.652323717948718,0.1464464882943144,0.9187428166961008,0.9649003623188406,0.09391582031146847,1.0350084900856018,0.1374761462211609
breast-cancer-wisc.csv,pseudo,2,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.9678571428571429,0.6235119047619047,0.19254658385093168,0.9572649572649573,0.9925271739130435,0.04675306577480487,0.41736048460006714,0.044750213623046875
breast-cancer-wisc.csv,pseudo,3,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.9642857142857143,0.6797577422577421,0.18450462580897364,0.9585929951690821,0.9866394927536231,0.010507388591332347,0.6520197391510009,0.0679749846458435
breast-cancer-wisc.csv,pseudo,4,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.9964285714285714,0.7250124007936507,0.2872670807453416,0.9973404255319149,1.0,0.010305851063829778,0.8449880480766296,0.09549868106842041
breast-cancer-wisc.csv,pseudo,5,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.9714285714285714,0.7277867965367966,0.205957086391869,0.9615384615384616,0.9941123188405797,0.0418060200668896,1.3612323999404907,0.15149319171905518
breast-cancer-wisc.csv,pseudo,6,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.9571428571428572,0.7111347853535352,0.18070652173913043,0.9488888888888888,0.986413043478261,0.001719001610305966,0.8792421817779541,0.10400867462158203
breast-cancer-wisc.csv,pseudo,7,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.9821428571428572,0.7258652805527805,0.22322785909742432,0.9753846153846154,0.9913949275362318,0.026429765886287607,0.4192408323287964,0.044767677783966064
breast-cancer-wisc.csv,pseudo,8,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.9571428571428572,0.6895698051948052,0.23310276679841901,0.9444444444444444,0.9784873188405796,0.06159420289855067,0.44075751304626465,0.04525101184844971
breast-cancer-wisc.csv,pseudo,9,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}, train_split_size: 0.44999999999999996",1.0,0.642,0.2594444444444444,1.0,1.0,0.0,1.0355283617973328,0.11674296855926514
breast-cancer-wisc.csv,pseudo,10,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.9746376811594203,0.8221275252525253,0.23695286195286197,0.9733242753623188,0.9983796296296297,0.0244209188808373,0.21597295999526978,0.023743629455566406
breast-cancer-wisc.csv,improvement,1,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.923809523809524,0.6600082787582787,0.15284549387810256,0.9206974929685382,0.9666742149758455,0.08773573289369857,0.7470149795214335,0.09010487794876099
breast-cancer-wisc.csv,improvement,2,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9630952380952381,0.6894667832167832,0.1601128340258775,0.9518664206164207,0.9904136473429954,0.04839429516739296,0.7019992470741272,0.08550232648849487
breast-cancer-wisc.csv,improvement,3,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9500000000000001,0.7004668749460415,0.16173404896230983,0.9454400075376023,0.9875452898550726,0.03859874302535926,1.0409912665685017,0.12847745418548584
breast-cancer-wisc.csv,improvement,4,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9880952380952381,0.7216780904280905,0.23847951565342865,0.9902658932058794,0.9995471014492754,0.029090250801242636,0.6361754933993021,0.07924199104309082
breast-cancer-wisc.csv,improvement,5,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9702380952380952,0.7292561026936027,0.20048034694773828,0.9604843304843306,0.9864885265700485,0.03846543519550763,1.0251670281092327,0.12375917037328084
breast-cancer-wisc.csv,improvement,6,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.955952380952381,0.7179151288526286,0.16962630766978593,0.9478939056112967,0.9877717391304349,0.010994424517581432,0.9820044239362081,0.11756594975789388
breast-cancer-wisc.csv,improvement,7,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.969047619047619,0.7262175324675324,0.22101893677980636,0.9586894586894587,0.9929800724637682,0.0451040505388331,0.629084567228953,0.07666230201721191
breast-cancer-wisc.csv,improvement,8,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9523809523809524,0.6776195448070448,0.18528660349312523,0.9399721574721576,0.9791666666666665,0.051235254111159874,0.3902092973391215,0.045525689919789634
breast-cancer-wisc.csv,improvement,9,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",1.0,0.6971216931216931,0.2545318930041152,1.0,1.0,0.0,1.0367471774419148,0.1262608766555786
breast-cancer-wisc.csv,improvement,10,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9818840579710146,0.7372273078002244,0.18016273849607187,0.9847507023674925,0.9983796296296296,0.0408442334724744,0.9814976255098978,0.1191712220509847
